año,mes,tipo_acomodacion,provincia,pais_residencia,total_pernoctaciones,total_viajeros
2018,Abril,hoteles,08 Barcelona,Reino Unido,,71.78
2018,Mayo,hoteles,08 Barcelona,Reino Unido,,99.931
2018,Junio,hoteles,08 Barcelona,Reino Unido,,103.629
2018,Julio,hoteles,08 Barcelona,Reino Unido,,102.478
2018,Agosto,hoteles,08 Barcelona,Reino Unido,,104.568
2018,Septiembre,hoteles,08 Barcelona,Reino Unido,,101.058
2018,Octubre,hoteles,08 Barcelona,Reino Unido,,85.991
2018,Noviembre,hoteles,08 Barcelona,Reino Unido,,59.392
2018,Diciembre,hoteles,08 Barcelona,Reino Unido,,48.329
2018,Enero,hoteles,08 Barcelona,República Checa,,1.741
2018,Febrero,hoteles,08 Barcelona,República Checa,,2.351
2018,Marzo,hoteles,08 Barcelona,República Checa,,2.574
2018,Abril,hoteles,08 Barcelona,República Checa,,3.795
2018,Mayo,hoteles,08 Barcelona,República Checa,,4.019
2018,Junio,hoteles,08 Barcelona,República Checa,,7.087
2018,Julio,hoteles,08 Barcelona,República Checa,,6.486
2018,Agosto,hoteles,08 Barcelona,República Checa,,5.291
2018,Septiembre,hoteles,08 Barcelona,República Checa,,6.057
2018,Octubre,hoteles,08 Barcelona,República Checa,,3.475
2018,Noviembre,hoteles,08 Barcelona,República Checa,,3.522
2018,Diciembre,hoteles,08 Barcelona,República Checa,,2.089
2018,Enero,hoteles,08 Barcelona,Suecia,,6.531
2018,Febrero,hoteles,08 Barcelona,Suecia,,8.071
2018,Marzo,hoteles,08 Barcelona,Suecia,,11.299
2018,Abril,hoteles,08 Barcelona,Suecia,,13.65
2018,Mayo,hoteles,08 Barcelona,Suecia,,15.436
2018,Junio,hoteles,08 Barcelona,Suecia,,13.835
2018,Julio,hoteles,08 Barcelona,Suecia,,17.174
2018,Agosto,hoteles,08 Barcelona,Suecia,,11.91
2018,Septiembre,hoteles,08 Barcelona,Suecia,,14.683
2018,Octubre,hoteles,08 Barcelona,Suecia,,14.33
2018,Noviembre,hoteles,08 Barcelona,Suecia,,9.253
2018,Diciembre,hoteles,08 Barcelona,Suecia,,6.334
2018,Enero,hoteles,08 Barcelona,Noruega,,2.816
2018,Febrero,hoteles,08 Barcelona,Noruega,,4.555
2018,Marzo,hoteles,08 Barcelona,Noruega,,6.03
2018,Abril,hoteles,08 Barcelona,Noruega,,8.339
2018,Mayo,hoteles,08 Barcelona,Noruega,,9.514
2018,Junio,hoteles,08 Barcelona,Noruega,,10.797
2018,Julio,hoteles,08 Barcelona,Noruega,,16.131
2018,Agosto,hoteles,08 Barcelona,Noruega,,8.226
2018,Septiembre,hoteles,08 Barcelona,Noruega,,9.714
2018,Octubre,hoteles,08 Barcelona,Noruega,,8.446
2018,Noviembre,hoteles,08 Barcelona,Noruega,,4.711
2018,Diciembre,hoteles,08 Barcelona,Noruega,,2.85
2018,Enero,hoteles,08 Barcelona,Rusia,,16.731
2018,Febrero,hoteles,08 Barcelona,Rusia,,12.819
2018,Marzo,hoteles,08 Barcelona,Rusia,,16.136
2018,Abril,hoteles,08 Barcelona,Rusia,,16.627
2018,Mayo,hoteles,08 Barcelona,Rusia,,21.995
2018,Junio,hoteles,08 Barcelona,Rusia,,30.708
2018,Julio,hoteles,08 Barcelona,Rusia,,32.669
2018,Agosto,hoteles,08 Barcelona,Rusia,,37.263
2018,Septiembre,hoteles,08 Barcelona,Rusia,,34.277
2018,Octubre,hoteles,08 Barcelona,Rusia,,18.691
2018,Noviembre,hoteles,08 Barcelona,Rusia,,15.207
2018,Diciembre,hoteles,08 Barcelona,Rusia,,11.525
2018,Enero,hoteles,08 Barcelona,Suiza,,8.683
2018,Febrero,hoteles,08 Barcelona,Suiza,,9.585
2018,Marzo,hoteles,08 Barcelona,Suiza,,14.791
2018,Abril,hoteles,08 Barcelona,Suiza,,17.133
2018,Mayo,hoteles,08 Barcelona,Suiza,,15.188
2018,Junio,hoteles,08 Barcelona,Suiza,,16.665
2018,Julio,hoteles,08 Barcelona,Suiza,,20.43
2018,Agosto,hoteles,08 Barcelona,Suiza,,14.648
2018,Septiembre,hoteles,08 Barcelona,Suiza,,15.261
2018,Octubre,hoteles,08 Barcelona,Suiza,,18.321
2018,Noviembre,hoteles,08 Barcelona,Suiza,,12.765
2018,Diciembre,hoteles,08 Barcelona,Suiza,,8.777
2018,Enero,hoteles,08 Barcelona,Resto de Europa sin U.E.,,16.396
2018,Febrero,hoteles,08 Barcelona,Resto de Europa sin U.E.,,14.516
2018,Marzo,hoteles,08 Barcelona,Resto de Europa sin U.E.,,19.618
2018,Abril,hoteles,08 Barcelona,Resto de Europa sin U.E.,,23.216
2018,Mayo,hoteles,08 Barcelona,Resto de Europa sin U.E.,,27.639
2018,Junio,hoteles,08 Barcelona,Resto de Europa sin U.E.,,28.093
2018,Julio,hoteles,08 Barcelona,Resto de Europa sin U.E.,,27.032
2018,Agosto,hoteles,08 Barcelona,Resto de Europa sin U.E.,,28.126
2018,Septiembre,hoteles,08 Barcelona,Resto de Europa sin U.E.,,24.018
2018,Octubre,hoteles,08 Barcelona,Resto de Europa sin U.E.,,23.022
2018,Noviembre,hoteles,08 Barcelona,Resto de Europa sin U.E.,,19.09
2018,Diciembre,hoteles,08 Barcelona,Resto de Europa sin U.E.,,17.743
2018,Enero,hoteles,08 Barcelona,Japón,,9.646
2018,Febrero,hoteles,08 Barcelona,Japón,,15.483
2018,Marzo,hoteles,08 Barcelona,Japón,,15.978
2018,Abril,hoteles,08 Barcelona,Japón,,11.81
2018,Mayo,hoteles,08 Barcelona,Japón,,13.176
2018,Junio,hoteles,08 Barcelona,Japón,,15.35
2018,Julio,hoteles,08 Barcelona,Japón,,11.248
2018,Agosto,hoteles,08 Barcelona,Japón,,14.452
2018,Septiembre,hoteles,08 Barcelona,Japón,,15.829
2018,Octubre,hoteles,08 Barcelona,Japón,,15.23
2018,Noviembre,hoteles,08 Barcelona,Japón,,16.057
2018,Diciembre,hoteles,08 Barcelona,Japón,,14.628
2018,Enero,hoteles,08 Barcelona,Estados Unidos,,34.271
2018,Febrero,hoteles,08 Barcelona,Estados Unidos,,39.657
2018,Marzo,hoteles,08 Barcelona,Estados Unidos,,62.584
2018,Abril,hoteles,08 Barcelona,Estados Unidos,,80.953
2018,Mayo,hoteles,08 Barcelona,Estados Unidos,,109.208
2018,Junio,hoteles,08 Barcelona,Estados Unidos,,128.891
2018,Julio,hoteles,08 Barcelona,Estados Unidos,,125.394
2018,Agosto,hoteles,08 Barcelona,Estados Unidos,,90.328
2018,Septiembre,hoteles,08 Barcelona,Estados Unidos,,101.68
2018,Octubre,hoteles,08 Barcelona,Estados Unidos,,104.85
2018,Noviembre,hoteles,08 Barcelona,Estados Unidos,,68.419
2018,Diciembre,hoteles,08 Barcelona,Estados Unidos,,43.78
2018,Enero,hoteles,08 Barcelona,Resto de América,,43.006
2018,Febrero,hoteles,08 Barcelona,Resto de América,,39.143
2018,Marzo,hoteles,08 Barcelona,Resto de América,,48.656
2018,Abril,hoteles,08 Barcelona,Resto de América,,55.379
2018,Mayo,hoteles,08 Barcelona,Resto de América,,78.519
2018,Junio,hoteles,08 Barcelona,Resto de América,,76.249
2018,Julio,hoteles,08 Barcelona,Resto de América,,84.809
2018,Agosto,hoteles,08 Barcelona,Resto de América,,72.423
2018,Septiembre,hoteles,08 Barcelona,Resto de América,,79.521
2018,Octubre,hoteles,08 Barcelona,Resto de América,,74.424
2018,Noviembre,hoteles,08 Barcelona,Resto de América,,50.834
2018,Diciembre,hoteles,08 Barcelona,Resto de América,,37.881
2018,Enero,hoteles,08 Barcelona,Países africanos,,12.097
2018,Febrero,hoteles,08 Barcelona,Países africanos,,10.466
2018,Marzo,hoteles,08 Barcelona,Países africanos,,11.262
2018,Abril,hoteles,08 Barcelona,Países africanos,,13.728
2018,Mayo,hoteles,08 Barcelona,Países africanos,,10.507
2018,Junio,hoteles,08 Barcelona,Países africanos,,12.649
2018,Julio,hoteles,08 Barcelona,Países africanos,,18.424
2018,Agosto,hoteles,08 Barcelona,Países africanos,,18.301
2018,Septiembre,hoteles,08 Barcelona,Países africanos,,12.639
2018,Octubre,hoteles,08 Barcelona,Países africanos,,11.484
2018,Noviembre,hoteles,08 Barcelona,Países africanos,,11.197
2018,Diciembre,hoteles,08 Barcelona,Países africanos,,12.162
2018,Enero,hoteles,17 Girona,Residentes en España,,64.875
2018,Febrero,hoteles,17 Girona,Residentes en España,,81.907
2018,Marzo,hoteles,17 Girona,Residentes en España,,145.53
2018,Abril,hoteles,17 Girona,Residentes en España,,133.797
2018,Mayo,hoteles,17 Girona,Residentes en España,,153.373
2018,Junio,hoteles,17 Girona,Residentes en España,,189.588
2018,Julio,hoteles,17 Girona,Residentes en España,,212.065
2018,Agosto,hoteles,17 Girona,Residentes en España,,269.553
2018,Septiembre,hoteles,17 Girona,Residentes en España,,183.844
2018,Octubre,hoteles,17 Girona,Residentes en España,,126.091
2018,Noviembre,hoteles,17 Girona,Residentes en España,,80.166
2018,Diciembre,hoteles,17 Girona,Residentes en España,,89.725
2018,Enero,hoteles,17 Girona,Alemania,,3.804
2018,Febrero,hoteles,17 Girona,Alemania,,2.865
2018,Marzo,hoteles,17 Girona,Alemania,,7.625
2018,Abril,hoteles,17 Girona,Alemania,,8.232
2018,Mayo,hoteles,17 Girona,Alemania,,19.518
2018,Junio,hoteles,17 Girona,Alemania,,23.974
2018,Julio,hoteles,17 Girona,Alemania,,31.946
2018,Agosto,hoteles,17 Girona,Alemania,,24.235
2018,Septiembre,hoteles,17 Girona,Alemania,,20.326
2018,Octubre,hoteles,17 Girona,Alemania,,13.44
2018,Noviembre,hoteles,17 Girona,Alemania,,2.638
2018,Diciembre,hoteles,17 Girona,Alemania,,1.943
2018,Enero,hoteles,17 Girona,Austria,,107.0
2018,Febrero,hoteles,17 Girona,Austria,,707.0
2018,Marzo,hoteles,17 Girona,Austria,,347.0
2018,Abril,hoteles,17 Girona,Austria,,618.0
2018,Mayo,hoteles,17 Girona,Austria,,780.0
2018,Junio,hoteles,17 Girona,Austria,,883.0
2018,Julio,hoteles,17 Girona,Austria,,1.498
2018,Agosto,hoteles,17 Girona,Austria,,806.0
2018,Septiembre,hoteles,17 Girona,Austria,,657.0
2018,Octubre,hoteles,17 Girona,Austria,,624.0
2018,Noviembre,hoteles,17 Girona,Austria,,128.0
2018,Diciembre,hoteles,17 Girona,Austria,,59.0
2018,Enero,hoteles,17 Girona,Bélgica,,1.073
2018,Febrero,hoteles,17 Girona,Bélgica,,1.523
2018,Marzo,hoteles,17 Girona,Bélgica,,4.068
2018,Abril,hoteles,17 Girona,Bélgica,,9.83
2018,Mayo,hoteles,17 Girona,Bélgica,,9.236
2018,Junio,hoteles,17 Girona,Bélgica,,15.162
2018,Julio,hoteles,17 Girona,Bélgica,,28.001
2018,Agosto,hoteles,17 Girona,Bélgica,,14.911
2018,Septiembre,hoteles,17 Girona,Bélgica,,14.328
2018,Octubre,hoteles,17 Girona,Bélgica,,13.474
2018,Noviembre,hoteles,17 Girona,Bélgica,,1.464
2018,Diciembre,hoteles,17 Girona,Bélgica,,1.35
2018,Enero,hoteles,17 Girona,Dinamarca,,64.0
2018,Febrero,hoteles,17 Girona,Dinamarca,,188.0
2018,Marzo,hoteles,17 Girona,Dinamarca,,762.0
2018,Abril,hoteles,17 Girona,Dinamarca,,1.027
2018,Mayo,hoteles,17 Girona,Dinamarca,,1.03
2018,Junio,hoteles,17 Girona,Dinamarca,,1.089
2018,Julio,hoteles,17 Girona,Dinamarca,,3.329
2018,Agosto,hoteles,17 Girona,Dinamarca,,1.557
2018,Septiembre,hoteles,17 Girona,Dinamarca,,1.522
2018,Octubre,hoteles,17 Girona,Dinamarca,,1.345
2018,Noviembre,hoteles,17 Girona,Dinamarca,,220.0
2018,Diciembre,hoteles,17 Girona,Dinamarca,,110.0
2018,Enero,hoteles,17 Girona,Finlandia,,97.0
2018,Febrero,hoteles,17 Girona,Finlandia,,100.0
2018,Marzo,hoteles,17 Girona,Finlandia,,433.0
2018,Abril,hoteles,17 Girona,Finlandia,,722.0
2018,Mayo,hoteles,17 Girona,Finlandia,,390.0
2018,Junio,hoteles,17 Girona,Finlandia,,1.056
2018,Julio,hoteles,17 Girona,Finlandia,,750.0
2018,Agosto,hoteles,17 Girona,Finlandia,,511.0
2018,Septiembre,hoteles,17 Girona,Finlandia,,768.0
2018,Octubre,hoteles,17 Girona,Finlandia,,468.0
2018,Noviembre,hoteles,17 Girona,Finlandia,,102.0
2018,Diciembre,hoteles,17 Girona,Finlandia,,138.0
2018,Enero,hoteles,17 Girona,Francia,,26.08
2018,Febrero,hoteles,17 Girona,Francia,,25.798
2018,Marzo,hoteles,17 Girona,Francia,,46.647
2018,Abril,hoteles,17 Girona,Francia,,90.657
2018,Mayo,hoteles,17 Girona,Francia,,124.739
2018,Junio,hoteles,17 Girona,Francia,,90.574
2018,Julio,hoteles,17 Girona,Francia,,101.47
2018,Agosto,hoteles,17 Girona,Francia,,147.933
2018,Septiembre,hoteles,17 Girona,Francia,,109.159
2018,Octubre,hoteles,17 Girona,Francia,,99.536
2018,Noviembre,hoteles,17 Girona,Francia,,35.887
2018,Diciembre,hoteles,17 Girona,Francia,,24.159
2018,Enero,hoteles,17 Girona,Grecia,,25.0
2018,Febrero,hoteles,17 Girona,Grecia,,88.0
2018,Marzo,hoteles,17 Girona,Grecia,,347.0
2018,Abril,hoteles,17 Girona,Grecia,,270.0
2018,Mayo,hoteles,17 Girona,Grecia,,269.0
2018,Junio,hoteles,17 Girona,Grecia,,778.0
2018,Julio,hoteles,17 Girona,Grecia,,214.0
2018,Agosto,hoteles,17 Girona,Grecia,,204.0
2018,Septiembre,hoteles,17 Girona,Grecia,,192.0
2018,Octubre,hoteles,17 Girona,Grecia,,275.0
2018,Noviembre,hoteles,17 Girona,Grecia,,
2018,Diciembre,hoteles,17 Girona,Grecia,,
2018,Enero,hoteles,17 Girona,Irlanda,,169.0
2018,Febrero,hoteles,17 Girona,Irlanda,,299.0
2018,Marzo,hoteles,17 Girona,Irlanda,,393.0
2018,Abril,hoteles,17 Girona,Irlanda,,705.0
2018,Mayo,hoteles,17 Girona,Irlanda,,2.047
2018,Junio,hoteles,17 Girona,Irlanda,,3.819
2018,Julio,hoteles,17 Girona,Irlanda,,2.803
2018,Agosto,hoteles,17 Girona,Irlanda,,2.398
2018,Septiembre,hoteles,17 Girona,Irlanda,,2.296
2018,Octubre,hoteles,17 Girona,Irlanda,,1.046
2018,Noviembre,hoteles,17 Girona,Irlanda,,186.0
2018,Diciembre,hoteles,17 Girona,Irlanda,,173.0
2018,Enero,hoteles,17 Girona,Italia,,2.918
2018,Febrero,hoteles,17 Girona,Italia,,2.03
2018,Marzo,hoteles,17 Girona,Italia,,15.251
2018,Abril,hoteles,17 Girona,Italia,,12.492
2018,Mayo,hoteles,17 Girona,Italia,,5.364
2018,Junio,hoteles,17 Girona,Italia,,7.703
2018,Julio,hoteles,17 Girona,Italia,,12.868
2018,Agosto,hoteles,17 Girona,Italia,,17.923
2018,Septiembre,hoteles,17 Girona,Italia,,9.793
2018,Octubre,hoteles,17 Girona,Italia,,7.033
2018,Noviembre,hoteles,17 Girona,Italia,,1.974
2018,Diciembre,hoteles,17 Girona,Italia,,2.661
2018,Enero,hoteles,17 Girona,Luxemburgo,,97.0
2018,Febrero,hoteles,17 Girona,Luxemburgo,,69.0
2018,Marzo,hoteles,17 Girona,Luxemburgo,,117.0
2018,Abril,hoteles,17 Girona,Luxemburgo,,161.0
2018,Mayo,hoteles,17 Girona,Luxemburgo,,197.0
2018,Junio,hoteles,17 Girona,Luxemburgo,,564.0
2018,Julio,hoteles,17 Girona,Luxemburgo,,247.0
2018,Agosto,hoteles,17 Girona,Luxemburgo,,597.0
2018,Septiembre,hoteles,17 Girona,Luxemburgo,,459.0
2018,Octubre,hoteles,17 Girona,Luxemburgo,,214.0
2018,Noviembre,hoteles,17 Girona,Luxemburgo,,64.0
2018,Diciembre,hoteles,17 Girona,Luxemburgo,,45.0
2018,Enero,hoteles,17 Girona,Países Bajos,,1.594
2018,Febrero,hoteles,17 Girona,Países Bajos,,1.164
2018,Marzo,hoteles,17 Girona,Países Bajos,,5.284
2018,Abril,hoteles,17 Girona,Países Bajos,,4.219
2018,Mayo,hoteles,17 Girona,Países Bajos,,7.272
2018,Junio,hoteles,17 Girona,Países Bajos,,8.778
2018,Julio,hoteles,17 Girona,Países Bajos,,21.324
2018,Agosto,hoteles,17 Girona,Países Bajos,,14.082
2018,Septiembre,hoteles,17 Girona,Países Bajos,,8.276
2018,Octubre,hoteles,17 Girona,Países Bajos,,9.498
2018,Noviembre,hoteles,17 Girona,Países Bajos,,1.642
2018,Diciembre,hoteles,17 Girona,Países Bajos,,1.216
2018,Enero,hoteles,17 Girona,Polonia,,225.0
2018,Febrero,hoteles,17 Girona,Polonia,,321.0
2018,Marzo,hoteles,17 Girona,Polonia,,956.0
2018,Abril,hoteles,17 Girona,Polonia,,1.742
2018,Mayo,hoteles,17 Girona,Polonia,,6.753
2018,Junio,hoteles,17 Girona,Polonia,,14.056
2018,Julio,hoteles,17 Girona,Polonia,,9.229
2018,Agosto,hoteles,17 Girona,Polonia,,7.38
2018,Septiembre,hoteles,17 Girona,Polonia,,12.668
2018,Octubre,hoteles,17 Girona,Polonia,,3.409
2018,Noviembre,hoteles,17 Girona,Polonia,,346.0
2018,Diciembre,hoteles,17 Girona,Polonia,,379.0
2018,Enero,hoteles,17 Girona,Portugal,,615.0
2018,Febrero,hoteles,17 Girona,Portugal,,528.0
2018,Marzo,hoteles,17 Girona,Portugal,,1.323
2018,Abril,hoteles,17 Girona,Portugal,,1.59
2018,Mayo,hoteles,17 Girona,Portugal,,1.534
2018,Junio,hoteles,17 Girona,Portugal,,1.643
2018,Julio,hoteles,17 Girona,Portugal,,2.315
2018,Agosto,hoteles,17 Girona,Portugal,,2.349
2018,Septiembre,hoteles,17 Girona,Portugal,,2.944
2018,Octubre,hoteles,17 Girona,Portugal,,2.825
2018,Noviembre,hoteles,17 Girona,Portugal,,738.0
2018,Diciembre,hoteles,17 Girona,Portugal,,459.0
2018,Enero,hoteles,17 Girona,Reino Unido,,1.795
2018,Febrero,hoteles,17 Girona,Reino Unido,,1.867
2018,Marzo,hoteles,17 Girona,Reino Unido,,6.91
2018,Abril,hoteles,17 Girona,Reino Unido,,12.408
2018,Mayo,hoteles,17 Girona,Reino Unido,,25.565
2018,Junio,hoteles,17 Girona,Reino Unido,,35.708
2018,Julio,hoteles,17 Girona,Reino Unido,,28.374
2018,Agosto,hoteles,17 Girona,Reino Unido,,31.588
2018,Septiembre,hoteles,17 Girona,Reino Unido,,37.433
2018,Octubre,hoteles,17 Girona,Reino Unido,,22.521
2018,Noviembre,hoteles,17 Girona,Reino Unido,,2.151
2018,Diciembre,hoteles,17 Girona,Reino Unido,,1.643
2018,Enero,hoteles,17 Girona,República Checa,,
2018,Febrero,hoteles,17 Girona,República Checa,,171.0
2018,Marzo,hoteles,17 Girona,República Checa,,
2018,Abril,hoteles,17 Girona,República Checa,,292.0
2018,Mayo,hoteles,17 Girona,República Checa,,145.0
2018,Junio,hoteles,17 Girona,República Checa,,1.646
2018,Julio,hoteles,17 Girona,República Checa,,2.16
2018,Agosto,hoteles,17 Girona,República Checa,,1.355
2018,Septiembre,hoteles,17 Girona,República Checa,,1.937
2018,Octubre,hoteles,17 Girona,República Checa,,934.0
2018,Noviembre,hoteles,17 Girona,República Checa,,159.0
2018,Diciembre,hoteles,17 Girona,República Checa,,117.0
2018,Enero,hoteles,17 Girona,Suecia,,154.0
2018,Febrero,hoteles,17 Girona,Suecia,,470.0
2018,Marzo,hoteles,17 Girona,Suecia,,1.374
2018,Abril,hoteles,17 Girona,Suecia,,1.784
2018,Mayo,hoteles,17 Girona,Suecia,,3.108
2018,Junio,hoteles,17 Girona,Suecia,,3.207
2018,Julio,hoteles,17 Girona,Suecia,,3.576
2018,Agosto,hoteles,17 Girona,Suecia,,729.0
2018,Septiembre,hoteles,17 Girona,Suecia,,2.397
2018,Octubre,hoteles,17 Girona,Suecia,,1.669
2018,Noviembre,hoteles,17 Girona,Suecia,,526.0
2018,Diciembre,hoteles,17 Girona,Suecia,,181.0
2018,Enero,hoteles,17 Girona,Noruega,,105.0
2018,Febrero,hoteles,17 Girona,Noruega,,61.0
2018,Marzo,hoteles,17 Girona,Noruega,,251.0
2018,Abril,hoteles,17 Girona,Noruega,,1.242
2018,Mayo,hoteles,17 Girona,Noruega,,906.0
2018,Junio,hoteles,17 Girona,Noruega,,2.926
2018,Julio,hoteles,17 Girona,Noruega,,2.569
2018,Agosto,hoteles,17 Girona,Noruega,,867.0
2018,Septiembre,hoteles,17 Girona,Noruega,,1.465
2018,Octubre,hoteles,17 Girona,Noruega,,2.012
2018,Noviembre,hoteles,17 Girona,Noruega,,398.0
2018,Diciembre,hoteles,17 Girona,Noruega,,119.0
2018,Enero,hoteles,17 Girona,Rusia,,1.13
2018,Febrero,hoteles,17 Girona,Rusia,,1.171
2018,Marzo,hoteles,17 Girona,Rusia,,1.81
2018,Abril,hoteles,17 Girona,Rusia,,3.275
2018,Mayo,hoteles,17 Girona,Rusia,,4.283
2018,Junio,hoteles,17 Girona,Rusia,,18.806
2018,Julio,hoteles,17 Girona,Rusia,,18.477
2018,Agosto,hoteles,17 Girona,Rusia,,17.841
2018,Septiembre,hoteles,17 Girona,Rusia,,13.118
2018,Octubre,hoteles,17 Girona,Rusia,,3.931
2018,Noviembre,hoteles,17 Girona,Rusia,,1.417
2018,Diciembre,hoteles,17 Girona,Rusia,,1.258
2018,Enero,hoteles,17 Girona,Suiza,,668.0
2018,Febrero,hoteles,17 Girona,Suiza,,1.19
2018,Marzo,hoteles,17 Girona,Suiza,,1.773
2018,Abril,hoteles,17 Girona,Suiza,,3.208
2018,Mayo,hoteles,17 Girona,Suiza,,5.147
2018,Junio,hoteles,17 Girona,Suiza,,4.168
2018,Julio,hoteles,17 Girona,Suiza,,8.216
2018,Agosto,hoteles,17 Girona,Suiza,,4.565
2018,Septiembre,hoteles,17 Girona,Suiza,,6.028
2018,Octubre,hoteles,17 Girona,Suiza,,4.65
2018,Noviembre,hoteles,17 Girona,Suiza,,615.0
2018,Diciembre,hoteles,17 Girona,Suiza,,839.0
2018,Enero,hoteles,17 Girona,Resto de Europa sin U.E.,,1.437
2018,Febrero,hoteles,17 Girona,Resto de Europa sin U.E.,,1.009
2018,Marzo,hoteles,17 Girona,Resto de Europa sin U.E.,,3.04
2018,Abril,hoteles,17 Girona,Resto de Europa sin U.E.,,4.442
2018,Mayo,hoteles,17 Girona,Resto de Europa sin U.E.,,4.34
2018,Junio,hoteles,17 Girona,Resto de Europa sin U.E.,,13.148
2018,Julio,hoteles,17 Girona,Resto de Europa sin U.E.,,9.215
2018,Agosto,hoteles,17 Girona,Resto de Europa sin U.E.,,8.928
2018,Septiembre,hoteles,17 Girona,Resto de Europa sin U.E.,,13.893
2018,Octubre,hoteles,17 Girona,Resto de Europa sin U.E.,,3.139
2018,Noviembre,hoteles,17 Girona,Resto de Europa sin U.E.,,912.0
2018,Diciembre,hoteles,17 Girona,Resto de Europa sin U.E.,,819.0
2018,Enero,hoteles,17 Girona,Japón,,72.0
2018,Febrero,hoteles,17 Girona,Japón,,396.0
2018,Marzo,hoteles,17 Girona,Japón,,122.0
2018,Abril,hoteles,17 Girona,Japón,,318.0
2018,Mayo,hoteles,17 Girona,Japón,,179.0
2018,Junio,hoteles,17 Girona,Japón,,454.0
2018,Julio,hoteles,17 Girona,Japón,,469.0
2018,Agosto,hoteles,17 Girona,Japón,,169.0
2018,Septiembre,hoteles,17 Girona,Japón,,337.0
2018,Octubre,hoteles,17 Girona,Japón,,409.0
2018,Noviembre,hoteles,17 Girona,Japón,,158.0
2018,Diciembre,hoteles,17 Girona,Japón,,190.0
2018,Enero,hoteles,17 Girona,Estados Unidos,,800.0
2018,Febrero,hoteles,17 Girona,Estados Unidos,,798.0
2018,Marzo,hoteles,17 Girona,Estados Unidos,,3.558
2018,Abril,hoteles,17 Girona,Estados Unidos,,3.239
2018,Mayo,hoteles,17 Girona,Estados Unidos,,5.118
2018,Junio,hoteles,17 Girona,Estados Unidos,,8.086
2018,Julio,hoteles,17 Girona,Estados Unidos,,6.92
2018,Agosto,hoteles,17 Girona,Estados Unidos,,4.988
2018,Septiembre,hoteles,17 Girona,Estados Unidos,,6.872
2018,Octubre,hoteles,17 Girona,Estados Unidos,,4.749
2018,Noviembre,hoteles,17 Girona,Estados Unidos,,996.0
2018,Diciembre,hoteles,17 Girona,Estados Unidos,,1.027
2018,Enero,hoteles,17 Girona,Resto de América,,1.555
2018,Febrero,hoteles,17 Girona,Resto de América,,1.98
2018,Marzo,hoteles,17 Girona,Resto de América,,2.889
2018,Abril,hoteles,17 Girona,Resto de América,,3.918
2018,Mayo,hoteles,17 Girona,Resto de América,,6.239
2018,Junio,hoteles,17 Girona,Resto de América,,6.427
2018,Julio,hoteles,17 Girona,Resto de América,,6.386
2018,Agosto,hoteles,17 Girona,Resto de América,,5.895
2018,Septiembre,hoteles,17 Girona,Resto de América,,6.209
2018,Octubre,hoteles,17 Girona,Resto de América,,4.637
2018,Noviembre,hoteles,17 Girona,Resto de América,,1.874
2018,Diciembre,hoteles,17 Girona,Resto de América,,1.37
2018,Enero,hoteles,17 Girona,Países africanos,,841.0
2018,Febrero,hoteles,17 Girona,Países africanos,,639.0
2018,Marzo,hoteles,17 Girona,Países africanos,,1.059
2018,Abril,hoteles,17 Girona,Países africanos,,1.593
2018,Mayo,hoteles,17 Girona,Países africanos,,1.19
2018,Junio,hoteles,17 Girona,Países africanos,,1.687
2018,Julio,hoteles,17 Girona,Países africanos,,2.533
2018,Agosto,hoteles,17 Girona,Países africanos,,3.173
2018,Septiembre,hoteles,17 Girona,Países africanos,,1.224
2018,Octubre,hoteles,17 Girona,Países africanos,,1.761
2018,Noviembre,hoteles,17 Girona,Países africanos,,1.334
2018,Diciembre,hoteles,17 Girona,Países africanos,,1.228
2018,Enero,hoteles,28 Madrid,Residentes en España,,514.887
2018,Febrero,hoteles,28 Madrid,Residentes en España,,530.705
2018,Marzo,hoteles,28 Madrid,Residentes en España,,564.073
2018,Abril,hoteles,28 Madrid,Residentes en España,,520.285
2018,Mayo,hoteles,28 Madrid,Residentes en España,,562.675
2018,Junio,hoteles,28 Madrid,Residentes en España,,575.242
2018,Julio,hoteles,28 Madrid,Residentes en España,,516.91
